group	n_subj	prepost	eta_DMN	eta_Vis	eta_LCN	eta_BF	eta_HPF	eta_Th	g	tag
CTRL	2	post	-4.39092881338937	-3.597049581761263	-3.770381572295208	-4.7750948302599845	-5.081131185804095	-4.519955513428669	0.6315548213160768	276
CTRL	2	pre	-4.533038548060826	-3.601831309649409	-3.9156186629314815	-5.082097296812097	-5.030366790537931	-4.162134189994967	0.6793377107503462	277
CTRL	2	post	-4.516182962729006	-3.7013532677475287	-4.115519727979388	-4.622360881494016	-5.083596307404187	-4.111997842788696	0.6877216100692749	277
CTRL	2	pre	-4.488995951049182	-3.601263226295004	-3.6724143806768925	-5.795928925884013	-5.183740489336909	-4.4666130883353095	0.6304185548607184	278
CTRL	2	post	-4.462362878176631	-3.602064069436521	-4.0081266675676614	-4.623379911695208	-4.979322199918785	-4.010245011777294	0.6728301282439912	278
CTRL	3	pre	-4.501967507965711	-3.6530184551161162	-3.7524552637216995	-5.847198272237972	-5.43894134249006	-4.418093418588444	0.6181367751286955	279
CTRL	3	post	-4.545758626898941	-3.599820696577734	-3.9292736734662737	-4.571896484919956	-5.082560685216164	-4.161246066190759	0.6768445457730974	279
CTRL	3	pre	-4.503910035503154	-3.6001515972371005	-3.9349169341885313	-4.469040452217569	-4.984199854792381	-4.2134945052010675	0.6566572785377502	280
CTRL	3	post	-4.556886244793327	-3.8453993797302246	-4.177057052145199	-4.316255549995267	-5.088718015320447	-4.059333246581408	0.7109284005603012	280
CTRL	3	pre	-4.514834199632917	-3.601939040787366	-3.728890759604318	-4.979676791599818	-5.0879334624932735	-4.469138709866271	0.6209875393886956	281
CTRL	3	post	-4.466845726480289	-3.599934806629103	-4.047516735232606	-4.418281088069993	-5.082601955958776	-4.163264877942144	0.681490801426829	281
CTRL	3	pre	-4.437681606837682	-3.6014713121920217	-3.8225994207421126	-5.698163489906156	-5.234674400212813	-4.520369339962395	0.6255160047083486	282
CTRL	3	post	-4.414599068310796	-3.5970174195815106	-3.8512371802816583	-4.775783772371254	-5.082027367183141	-4.470907736797722	0.6458584422967872	282
CTRL	3	pre	-4.532291344233921	-3.601277852544979	-3.9509497710636685	-4.622407562878667	-4.981608818988411	-4.316166522551557	0.6553240235970945	283
CTRL	3	post	-4.5252053202415	-3.6996225045651805	-3.9559361594063898	-4.367255901803776	-5.085444956409688	-4.3671883174351285	0.6739708093964324	283
CTRL	3	pre	-4.538119646967674	-3.652816490251191	-4.07116141611216	-4.367536213933205	-5.042167138080208	-4.159556106645233	0.6666893435984242	284
CTRL	3	post	-4.505733840319575	-3.7448873227956345	-4.0135233742850165	-4.4186245032719205	-5.0815149326713716	-4.3660637407886735	0.6728355665596164	284
CTRL	3	pre	-4.536857371427574	-3.601809920096884	-3.876742878738715	-5.132880716907735	-5.030136614429708	-4.316435239752945	0.652910552462753	285
CTRL	3	post	-4.516283813787966	-3.6011313029697964	-3.751111711774554	-4.979728932283363	-5.080584292509118	-4.315818480082921	0.6450304486313645	285
CTRL	3	pre	-4.57705833473984	-3.600824818319204	-3.941777277965935	-4.623031441046267	-5.031782850927236	-4.2651293326397335	0.6596749035679564	286
CTRL	3	post	-4.479841553435033	-3.596959109209022	-3.8990453408688914	-4.52012825012207	-5.1326532753146425	-4.521984329029006	0.6479063350327161	286
CTRL	3	pre	-4.552019284695995	-3.652632470033607	-3.9952023564552777	-4.7243892076064125	-5.035056372078097	-4.061125765041429	0.6881491943281524	287
CTRL	3	post	-4.532509142038774	-3.653042764079814	-3.8138651069329708	-4.673419563137755	-5.183756701800288	-4.4170597378088505	0.6676506509586256	287
CTRL	3	pre	-4.529906165843108	-3.601083079162909	-3.827070995252959	-5.081801823207311	-5.08320461000715	-4.263312203543527	0.642374788620034	288
CTRL	3	post	-4.547832926925348	-3.652980152441531	-4.072074583598546	-4.469402527322575	-5.082328329280931	-4.163185362913171	0.6796898987828468	288
CTRL	3	pre	-4.581145344948282	-3.651436299693828	-3.796158420796297	-5.0320954712069765	-5.030553301986383	-4.26538035334373	0.6432051579562985	289
CTRL	3	post	-4.462805130043808	-3.5996233443824615	-3.773476805005755	-5.031549307764793	-5.128348199688658	-4.5195663948448335	0.6408344872143804	289
CTRL	3	pre	-4.476157266266492	-3.602013111114502	-3.78216653940629	-5.285634585789272	-5.030428896144945	-4.316204781434974	0.6295825644415252	290
CTRL	3	post	-4.546899464665627	-3.6525216686482334	-3.796242572823349	-5.030908968983864	-5.081986281336571	-4.3126038142613	0.6575595645272002	290
CTRL	3	pre	-4.542084830147879	-3.652858646548524	-3.8505408228660114	-4.928844826562064	-5.030196564538138	-4.11223038361997	0.6559444970014143	291
CTRL	3	post	-4.563206059592111	-3.6016733986990794	-3.7924090307586047	-5.030129987366346	-5.034193253030582	-4.316116868233194	0.6493250101196523	291
CTRL	3	pre	-4.617179880336839	-3.652587871162259	-3.993582083254444	-4.521112286314672	-4.979948559585883	-4.110893955036086	0.6867831884598246	292
CTRL	3	post	-4.540937559945243	-3.7022189510111905	-3.861721369684959	-4.929050445556641	-5.08393398596316	-4.214523656027658	0.6718561868278348	292
CTRL	3	pre	-4.581609701623722	-3.6018044316038793	-3.807261428054498	-5.081693007021534	-5.081600763359848	-4.26511321749006	0.6389725232610897	293
CTRL	3	post	-4.560319199854014	-3.6528186311527175	-3.970665994955569	-4.571664333343506	-5.036377950590484	-4.21446088382176	0.6804622071129935	293
CTRL	3	pre	-4.490701028278896	-3.601851750393303	-3.7119409016200473	-5.3372398201300175	-5.182944375641492	-4.214332955224173	0.6211821984271614	294
CTRL	3	post	-4.513259196768002	-3.601172004427229	-3.978167261396136	-4.367394894969706	-5.080349834597841	-4.265160142158975	0.6884647449668573	294
CTRL	3	pre	-4.521464415958949	-3.6530368182123922	-3.718742302485875	-5.693688528878348	-5.387993364917989	-4.366227763039725	0.6331131543431963	295
CTRL	3	post	-4.513002750824909	-3.60187189919608	-3.8584020478384833	-4.520452042015231	-5.08194333679822	-4.161180019378662	0.6634160109928676	295
CTRL	3	pre	-4.578001280220187	-3.6518199200532875	-4.0389388629368375	-4.774781460664711	-5.083869145841015	-4.162400021844981	0.6618357696095292	296
CTRL	3	post	-4.568230015890939	-3.6517560822623114	-4.130653021286945	-4.520358270528365	-5.033164107069677	-4.061402272204964	0.7112554402983918	296
CTRL	3	pre	-4.502968213996109	-3.6530752960516484	-3.950997746720606	-4.673395896444515	-5.08296520855962	-4.213726418358939	0.6575695422230935	297
CTRL	3	post	-4.46730376263054	-3.647886937978316	-3.8210180681578967	-4.82654552070462	-5.081987312861852	-4.264781621037697	0.6642254834272423	297
CTRL	3	pre	-4.545194090629111	-3.6019441886824004	-3.7801858357020786	-5.030178615025111	-5.083292844344158	-4.264873553295525	0.636754957997069	298
CTRL	3	post	-4.41723227987484	-3.6012406835750657	-3.9148580784700355	-4.367245596282336	-5.036708783130257	-4.108031039335289	0.6605852927480425	298
CTRL	3	pre	-4.483961241585868	-3.6008914684762763	-3.9249706949506487	-4.724617379052298	-5.081932710141552	-4.1633257963219465	0.6840918854791291	299
CTRL	3	post	-4.505200887212948	-3.650140090864532	-3.790971746250075	-4.928638049534388	-5.133639768678314	-4.315704087821805	0.6562944906098502	299
CTRL	3	pre	-4.509009789447395	-3.652847182993986	-3.7489008368278034	-5.439023908303708	-5.136702148281798	-4.112831704470576	0.630978811760338	300
CTRL	3	post	-4.503894713460182	-3.601267873024454	-3.7799851797064954	-4.929284334182739	-5.183425416751784	-4.469392834877481	0.6304117343863662	300
CTRL	3	pre	-4.48551260208597	-3.5972163628558724	-3.792764347426745	-5.336769264571521	-5.133136034011841	-4.468906023064438	0.621488379580634	301
CTRL	3	post	-4.445452471168673	-3.59881575253545	-3.832189297189518	-4.724861704573339	-5.132241030128634	-4.469208668689339	0.6482074832429692	301
CTRL	3	pre	-4.566347326551165	-3.652787373990429	-3.6416635026737136	-5.649472543171474	-5.438760596878675	-4.4185386774491295	0.6267628116267068	302
CTRL	3	post	-4.44839436667306	-3.6011895646854324	-3.9096009390694757	-4.622520368926379	-4.9836534286031915	-4.161540878062345	0.6611360001320741	302
CTRL	3	pre	-4.528004203523908	-3.651183050505969	-3.7860782292424418	-4.8775403742887535	-5.1328694625776645	-4.31601593932327	0.6364792074475969	303
CTRL	3	post	-4.424643521406212	-3.6001102973003776	-3.79387007927408	-4.979644327747579	-5.135910175284561	-4.466755273390789	0.6268886181772972	303
CTRL	3	pre	-4.555299252879863	-3.6522284332586796	-3.797452702814219	-5.746245846456411	-5.388900192416444	-4.315943391955629	0.637022043977465	304
CTRL	3	post	-4.4801861218043735	-3.5996479988098145	-3.7859959067130573	-5.388365395215093	-5.133672772621622	-4.469248061277429	0.6242888502928675	304
CTRL	3	pre	-4.591568752210968	-3.652725900922503	-3.827998166181603	-4.979737729442363	-5.081392434178566	-4.16302811369604	0.6686393965263756	305
CTRL	3	post	-4.525193282536098	-3.6524963086965134	-3.9795175863772023	-4.724976889941157	-5.031957251685006	-4.161597290817572	0.6781752845462488	305
CTRL	3	pre	-4.567305253476513	-3.6518670198868732	-3.910509304124482	-4.776001774534887	-5.032139875450913	-4.1629510217783405	0.6679300075891067	306
CTRL	3	post	-4.498041493552072	-3.6015711268600152	-3.915176654348568	-4.520470697052625	-5.1332491563290965	-4.571008546011789	0.6453728225766396	306
CTRL	3	pre	-4.507298523065995	-3.5964576468175773	-3.8428840247952207	-4.8777167164549535	-5.029127646465691	-4.4186826141513125	0.6236558033495534	307
CTRL	3	post	-4.532353605542864	-3.6529981360143546	-4.088400344459378	-4.469686761194346	-5.033021162967293	-4.2125272410256525	0.6880350891424685	307
CTRL	3	pre	-4.4157609793604635	-3.60141583364837	-3.7140324553664845	-5.541568293863413	-5.082209139454122	-4.417923241245504	0.6373900114273539	308
CTRL	3	post	-4.455040386744908	-3.601859438176058	-3.7640153291274094	-5.132564097034688	-5.080256355052092	-4.26498928848578	0.650348067891841	308
CTRL	5	pre	-4.507941576899315	-3.652589447644292	-3.7235168729509627	-5.3879378863743375	-5.133429157490633	-4.316405174683551	0.646886293377195	309
CTRL	5	post	-4.503427359522606	-3.6011999431921513	-3.873345657270782	-4.520721060889108	-5.031032941779312	-4.161816665104457	0.64894109295339	309
CTRL	5	pre	-4.592817209204849	-3.6003588121764514	-3.891810446369405	-4.775630240537682	-5.0865251969318	-4.264679791975994	0.6572597361340815	310
CTRL	5	post	-4.4999613761901855	-3.6002854522393672	-3.8380971246836135	-4.6735277857099256	-5.08387227934234	-4.3673008801985755	0.6619356615202767	310
CTRL	5	pre	-4.50302149325001	-3.6017047823691857	-3.798430958572699	-5.081689396683051	-5.081557137625558	-4.418096157969261	0.6307188029191932	311
CTRL	5	post	-4.505262579236712	-3.601671637321005	-3.9746742540476276	-4.5713507788521905	-5.1377503579976604	-4.212613821029663	0.6793474080611248	311
CTRL	5	pre	-4.464157167746096	-3.6020867240672207	-3.8084230131032513	-5.1325244125054805	-5.132730415889195	-4.417771991418332	0.6412975325876353	312
CTRL	5	post	-4.5458528265661124	-3.602078987627613	-3.9964685148122356	-4.520265983075512	-5.083407645322839	-4.1627850435218035	0.6721236699697923	312
CTRL	5	pre	-4.516533384517747	-3.6012549984211826	-3.80174133242393	-5.081661847172951	-5.081717539806755	-4.367479168638891	0.6292562363099079	313
CTRL	5	post	-4.491143922416532	-3.5999244670478667	-3.833088845622783	-4.775690711274439	-5.083069957032496	-4.466985138095155	0.6393890630225746	313
CTRL	5	pre	-4.5543786262979316	-3.6012589688203773	-3.7880175600246506	-4.877858998824139	-5.081614338621801	-4.31604603845246	0.6518129499591127	314
CTRL	5	post	-4.46387149363148	-3.5909531213799304	-3.8141863638040974	-4.6243027083727775	-5.135894838644534	-4.469553353835125	0.6331737114458669	314
CTRL	5	pre	-4.533597119000493	-3.6013139413327586	-3.7894360386595434	-4.877643137562032	-5.086083966858533	-4.418286620354166	0.6230420372924026	315
CTRL	5	post	-4.44431902437794	-3.600306832060522	-3.8490436417715888	-4.724719646025677	-5.132791339134683	-4.470867020743234	0.632967619263396	315
CTRL	5	pre	-4.570680632883189	-3.601462952944697	-3.9065864913317623	-4.724237729092033	-5.033424542874706	-4.213352680206299	0.6747198706986953	316
CTRL	5	post	-4.552084966581695	-3.647527013506208	-3.857964598402685	-4.622410783962327	-5.133079830481082	-4.468110707341408	0.6612515376538646	316
CTRL	5	pre	-4.550570872365212	-3.601932258022075	-3.878157824886088	-4.979711581249626	-5.030538052928691	-4.263089316231864	0.6478675500470765	317
CTRL	5	post	-4.487255052644379	-3.600218563663716	-3.9475995813097273	-4.520458625287426	-5.082363761201197	-4.263935896815086	0.6637776706899916	317
CTRL	5	pre	-4.5382519838761315	-3.6020269977803134	-3.8194577937223473	-4.979425391372369	-5.03558315549578	-4.366456985473633	0.6443711774689811	318
CTRL	5	post	-4.571778978620257	-3.652433083981884	-3.974203708220501	-4.367418980111881	-5.030076177752748	-4.1112129299008116	0.6825764811768824	318
CTRL	5	pre	-4.57074946286727	-3.652256050888373	-3.931595958009058	-4.7756059802308375	-5.082836910169952	-4.2649562602140465	0.6630720027855465	319
CTRL	5	post	-4.568333212210208	-3.7036435214840635	-3.9995801886733697	-4.470083518904083	-5.136312475009841	-4.163351419020673	0.6974990367889404	319
CTRL	5	pre	-4.501849271813217	-3.602079454733401	-3.6992323155305824	-5.491147041320801	-5.133153696449435	-4.31596124415495	0.623820994581495	320
CTRL	5	post	-4.521362100328718	-3.600711861435248	-3.8988892399534887	-4.724172918164	-5.0832323152191785	-4.264175561009621	0.6589288456099374	320
CTRL	5	pre	-4.496740234141447	-3.600900173187256	-3.8924140151666133	-4.673320799457784	-5.031378575733729	-4.265204108491236	0.6516819000244141	321
CTRL	5	post	-4.499410162166673	-3.6505108074266084	-4.01821079059523	-4.418142182486398	-5.081680745494609	-4.264598603151282	0.6795768099171775	321
CTRL	5	pre	-4.502613909390508	-3.6523606339279486	-3.878289972032819	-4.622473575630966	-5.030445449206294	-4.265261387338444	0.6542004176548549	322
CTRL	5	post	-4.490517270808317	-3.650993045495481	-3.8555789383090273	-4.622516812110434	-5.192239625113351	-4.468085824226846	0.6626123849834715	322
CTRL	5	pre	-4.505931562306929	-3.6014984432531865	-3.7208215168544223	-5.388988660306347	-5.081457877645687	-4.316455101480289	0.6305148741420434	323
CTRL	5	post	-4.5597233577650425	-3.6527592892549476	-3.888288351954246	-4.724515559721966	-5.081933829249168	-4.312367517120984	0.6653263812162438	323
CTRL	5	pre	-4.505763267984196	-3.6007906271486867	-3.831547557091226	-4.928322826113019	-5.035694166105621	-4.367121005544857	0.64439244173011	324
CTRL	5	post	-4.498618437319386	-3.6004618187339936	-3.82970819667894	-4.7758021451989	-5.085469751941915	-4.367373028580023	0.6394428099904741	324
CTRL	5	pre	-4.467360827387596	-3.598324269664531	-3.748383483108209	-5.49142784975013	-5.082240017092958	-4.367079686145393	0.6161211589161231	325
CTRL	5	post	-4.46977526800973	-3.601965227905585	-3.8954201085226874	-4.5716248239789685	-5.031883750643049	-4.2132881709507535	0.6500969152061307	325
CTRL	5	pre	-4.498224550363969	-3.6009870159382724	-3.7988553923003527	-4.927953141076224	-5.133455792251898	-4.315524602422909	0.6340500703271554	326
CTRL	5	post	-4.473873284398293	-3.6003144468579973	-3.9432082078894792	-4.468975086601413	-5.0809016422349575	-4.315102416641858	0.6627905149849094	326
CTRL	5	pre	-4.534706616888241	-3.6012976558841006	-3.8653958281692193	-4.98024152249706	-5.032462051936559	-4.112108950712242	0.6516902410254186	327
CTRL	5	post	-4.540346452168056	-3.6520253687488786	-3.9075558039606832	-4.725013552879801	-5.0811466976087925	-4.21349607195173	0.6758276224136353	327
CTRL	5	pre	-4.491469636255381	-3.600343339297236	-3.7954734490842235	-4.9790008700623805	-5.133197550870935	-4.418365376336234	0.6216517662515446	328
CTRL	5	post	-4.528700453894479	-3.651995921621517	-3.983656781060355	-4.622066249652785	-5.091286503538793	-4.112071567652177	0.6935195776881004	328
CTRL	5	pre	-4.5106776198562315	-3.6019042560032437	-3.7626445828651898	-5.081784520830427	-5.081356564346625	-4.265367147873859	0.6381327345663188	329
CTRL	5	post	-4.5063309280239805	-3.601067358133744	-3.778644036273567	-4.8271219925004605	-5.13271359034947	-4.418237194723012	0.6475185198443276	329
CTRL	5	pre	-4.553283418927874	-3.600145792474552	-3.8576480709776586	-5.183693058636724	-5.081790233144955	-4.2643947212063535	0.6451338237645674	330
CTRL	5	post	-4.459310745706364	-3.6527193030532525	-3.7485172894536234	-4.775765808261171	-5.081634307394222	-4.315601621355329	0.6337338321062983	330
CTRL	5	pre	-4.550218032330883	-3.600212510751218	-3.8638492895632375	-5.285676206861224	-5.030598650173265	-4.1632687802217445	0.6600553460267126	331
CTRL	5	post	-4.501863718032837	-3.601710256265134	-3.8248267563021914	-4.928452559879847	-5.135388155372775	-4.366097927093506	0.6402280668214876	331
CTRL	5	pre	-4.555333945215965	-3.601976204891594	-3.8431131693781637	-5.030349950401151	-5.081668279608902	-4.214279958180018	0.6373193470799193	332
CTRL	5	post	-4.5263398861398505	-3.652497729476617	-3.79335829676414	-4.826662647480868	-5.133026833436927	-4.469704851812246	0.6352561858235573	332
CTRL	5	pre	-4.536960436373341	-3.6011865771546656	-3.7902031626020163	-5.3368945754304224	-5.183733726034359	-4.41845845689579	0.6276911983684618	333
CTRL	5	post	-4.532623782449839	-3.6014584327230645	-3.8719144451374907	-4.622109573714587	-5.030903714043753	-4.3164878524079615	0.6457317301205227	333
CTRL	5	pre	-4.547255097603311	-3.6528073135687382	-3.7751225354720135	-4.979258469172887	-5.082032330182134	-4.214739765439715	0.6278169361912475	334
CTRL	5	post	-4.54737173781103	-3.601611254166584	-3.9647932831121953	-4.724767344338553	-5.081624439784459	-4.26550511924588	0.6538064066244631	334
CTRL	5	pre	-4.541368669393111	-3.601454053606306	-3.869132411723234	-4.9795060060462175	-5.030346573615561	-4.367122942087602	0.6273490062781742	335
CTRL	5	post	-4.498070736320651	-3.6527651961968868	-3.980003697531564	-4.519932055959896	-4.987434932163783	-4.159043234221789	0.683578508240836	335
CTRL	5	pre	-4.5008397588924485	-3.6019764141160615	-3.7091901983533586	-5.439282636253202	-5.183982138731042	-4.3153213919425495	0.628711000997193	336
CTRL	5	post	-4.505426786383804	-3.6019263121546534	-3.8560598237173895	-4.724345547812326	-5.033103918542667	-4.1633016819856605	0.6690240757805961	336
CTRL	5	pre	-4.455266266453023	-3.6021619037706025	-3.831014059027847	-5.490932396480015	-5.081149140182807	-4.417465959276472	0.6232655583595743	337
CTRL	5	post	-4.4766421220740495	-3.600306107073414	-3.8148432653777453	-4.826995727967243	-5.082316797606799	-4.469248567308698	0.6304804944262212	337
CTRL	5	pre	-4.571532453809466	-3.6526298133694395	-3.722471373421805	-5.703166358324946	-5.234860006643801	-4.416753413725872	0.6265745016993309	338
CTRL	5	post	-4.525329190857557	-3.601742058384175	-3.8246089584973393	-4.775230261744285	-5.0342273371560236	-4.264700383556132	0.6402301070641498	338
