group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6,ks_fc,ks_fcd,ks_fc_fcd,corr_fc
RSC,9,44,0.5391235,-4.1193013,-5.6059675,-4.1216145,-4.692959,-5.979793,-4.0932894,0.21896433470507537,0.24550719992674158,0.46447153463181695,0.15624571022120226
RSC,9,45,0.45334265,-4.0728097,-4.7487535,-4.3449025,-3.5318692,-5.5258093,-3.9502335,0.7537722908093278,0.2545729264439917,1.0083452172533196,-0.09306294168449936
RSC,9,46,0.67731744,-4.2206073,-5.312234,-4.240506,-4.0436716,-5.7415056,-5.452646,0.30401234567901236,0.6100135070167808,0.9140258526957932,-0.1219690136637595
RSC,9,47,0.9527491,-4.2159696,-3.5995734,-5.3008666,-3.7630131,-4.056125,-4.8671403,0.2409122085048011,0.4524163824088276,0.6933285909136286,0.039239035110080187
RSC,9,48,0.68813694,-4.4105797,-4.5076118,-5.0214777,-4.4007096,-4.2113204,-4.029635,1.0,1.0,2.0,0.0
RSC,9,49,0.8576355,-4.083756,-4.923543,-5.688634,-4.478844,-3.8101516,-5.3448434,0.1131687242798354,0.7098280717016552,0.8229967959814906,0.0550946008639867
RSC,9,50,0.67020214,-3.848881,-4.2539186,-5.0548515,-4.2325644,-5.8098755,-5.175224,1.0,1.0,2.0,0.0
RSC,9,51,0.97912306,-4.4385266,-4.685212,-5.203821,-5.1916623,-3.727844,-5.4395084,1.0,1.0,2.0,0.0
RSC,9,52,0.5997381,-3.8300073,-5.459955,-4.396184,-3.843206,-5.9583154,-5.3914585,0.14351851851851855,0.6888578558183192,0.8323763743368378,0.12505844292295032
RSC,9,53,0.7830538,-3.8730683,-4.9225025,-5.581755,-4.7584705,-5.7909455,-4.1134477,1.0,1.0,2.0,0.0
RSC,9,54,0.6538417,-4.5381103,-4.6699014,-4.910921,-4.1275644,-3.850319,-5.1216564,0.09859396433470508,0.6900483047549278,0.7886422690896329,0.014997248768787521
RSC,9,55,0.71186846,-4.278674,-5.3403416,-4.199057,-4.7375712,-5.0279956,-4.363761,1.0,1.0,2.0,0.0
RSC,9,56,0.62804717,-3.7411797,-5.288479,-4.4811287,-4.423686,-5.914358,-4.955336,0.1872427983539095,0.7568508046976947,0.9440936030516043,0.10930126482477193
RSC,9,57,0.49226066,-4.1555142,-4.7237515,-4.417235,-3.7432697,-5.218383,-4.364147,0.15157750342935528,0.7218699205604266,0.8734474239897819,0.08087648272443054
RSC,9,58,0.6637666,-3.6774526,-5.5964217,-4.798367,-4.479632,-5.4992204,-4.6284366,1.0,1.0,2.0,0.0
RSC,9,59,0.74014294,-4.1815534,-4.9088206,-5.2116327,-4.303949,-5.6586704,-4.324044,1.0,1.0,2.0,0.0
RSC,9,60,0.439801,-4.1968975,-4.9869385,-4.2401676,-3.5986753,-5.254162,-4.0090013,0.1251714677640604,0.43849728715001945,0.5636687549140799,0.043573329893254215
RSC,9,61,0.37567148,-3.7927628,-4.5277114,-4.867861,-3.7198918,-5.9596343,-3.644935,0.2263374485596708,0.7769052906297933,1.003242739189464,0.11291653089138662
RSC,9,62,0.5758091,-3.7195363,-4.844644,-4.861214,-4.3156295,-5.8802867,-4.8052526,0.21262002743484226,0.7716398434101783,0.9842598708450205,0.06595030161297341
RSC,9,63,0.5748986,-4.0726433,-5.120502,-4.603098,-3.6698425,-5.720466,-4.785147,0.14180384087791498,0.7345527803850644,0.8763566212629794,0.034116120121684794
RSC,9,64,0.73900706,-3.8357925,-4.810582,-5.0014367,-4.5338526,-4.9577,-4.0100026,1.0,1.0,2.0,0.0
RSC,9,65,0.77728474,-3.680418,-4.325461,-4.7585177,-4.911162,-5.6142936,-4.944814,0.20096021947873804,0.8031867402303061,1.0041469597090442,0.07722306807748712
RSC,9,66,0.8321551,-4.4371076,-4.635737,-5.215697,-4.0987916,-4.468277,-5.720285,0.15997942386831276,0.7904580939081065,0.9504375177764193,0.06672516951380361
RSC,9,67,0.7180153,-3.9572396,-4.0069766,-4.8257127,-4.7899423,-5.736528,-4.715322,1.0,1.0,2.0,0.0
RSC,9,68,0.5533555,-4.4240584,-4.964072,-4.732902,-3.793991,-5.1212816,-3.9621994,0.8163580246913581,0.5626702685378082,1.3790282932291662,-0.07307781338362408
RSC,9,69,0.7284051,-3.813906,-4.8570914,-5.123846,-4.6122427,-4.7525907,-4.2630157,1.0,1.0,2.0,0.0
RSC,9,70,0.71961826,-4.000142,-4.724243,-5.2208347,-4.924479,-3.944372,-4.1449594,1.0,1.0,2.0,0.0
RSC,9,71,0.8165368,-4.1173496,-4.8531203,-5.8157673,-3.9174695,-3.6831787,-4.776754,1.0,1.0,2.0,0.0
RSC,9,72,0.604187,-3.7093132,-4.997646,-5.1581845,-4.1396337,-5.4044,-4.2855606,0.21759259259259262,0.805338705615714,1.0229312982083065,0.08268608119495595
RSC,9,73,0.3582473,-3.6269271,-4.6089025,-4.4420943,-4.1953635,-5.8905478,-3.943452,0.056241426611796985,0.7331333989606466,0.7893748255724435,0.08559563270264121
RSC,9,74,0.6833116,-4.142791,-5.280044,-4.322337,-5.020487,-5.895571,-5.1874814,0.26457475994513036,0.80254572926444,1.0671204892095703,0.09089350547468411
RSC,9,75,0.7552009,-4.208098,-5.6089573,-4.4369726,-5.251237,-4.8388224,-4.1021733,1.0,1.0,2.0,0.0
RSC,9,76,0.42678812,-4.131026,-4.6846924,-4.068139,-3.7403927,-5.914971,-4.539207,1.0,1.0,2.0,0.0
RSC,9,77,0.6247218,-4.57631,-5.0962768,-5.047057,-4.2960234,-3.5885553,-4.4400005,0.08007544581618657,0.6143174377875965,0.694392883603783,0.09428457807894701
RSC,9,78,0.4109247,-3.6691265,-4.5180917,-4.4678636,-3.724882,-5.9255347,-4.3518515,0.1455761316872428,0.6751219065497585,0.8206980382370013,0.04345688493737009
RSC,9,79,0.8400007,-3.6931636,-4.6129065,-5.799766,-4.4475894,-5.395,-5.477499,0.16237997256515774,0.7425654174583916,0.9049453900235493,0.12324306034988762
RSC,9,80,0.7340485,-4.2409854,-4.3524246,-5.015733,-4.6640873,-5.297434,-5.532968,1.0,1.0,2.0,0.0
RSC,9,81,0.8284305,-3.6362987,-5.020912,-4.845163,-5.0149426,-4.636465,-5.2079577,0.07921810699588476,0.4593301435406699,0.5385482505365546,0.0042294913843455035
RSC,9,82,0.95931804,-4.433991,-4.334595,-4.325847,-5.0748405,-5.0258217,-3.619636,0.10048010973936902,0.6701769648130766,0.7706570745524457,0.10584234663604394
RSC,9,83,0.34321457,-3.8904405,-4.503167,-4.5585957,-3.8483431,-5.788684,-3.558073,0.17472565157750342,0.7314850850484192,0.9062107366259227,0.10366673247492514
RSC,9,84,0.46531755,-4.1726875,-4.61413,-4.191748,-3.5606987,-5.7562747,-4.786406,1.0,1.0,2.0,0.0
RSC,9,85,0.72758543,-3.9156,-5.1475763,-5.8170643,-4.1570144,-5.6432967,-4.453209,0.07784636488340194,0.6000320505482933,0.6778784154316952,0.1007222939169899
RSC,9,86,0.8216756,-3.6062016,-4.9795866,-5.2164044,-4.7671137,-5.260325,-4.3387637,0.11642661179698219,0.7870241065909663,0.9034507183879485,0.08984042481486701
RSC,9,87,0.8672665,-4.1991324,-5.020316,-4.9822125,-5.1723223,-5.8280087,-4.384813,0.5677297668038409,0.32650351411368783,0.8942332809175287,0.1387238661370515
RSC,9,88,0.8430844,-4.247303,-4.7729945,-4.327004,-5.0679674,-5.5516357,-4.2228675,0.08110425240054872,0.7732423708248437,0.8543466232253925,0.11982867703877868
RSC,9,89,0.76203716,-4.0784416,-5.213009,-5.2176294,-4.4065633,-5.944923,-4.378143,0.17712620027434842,0.6881252718573292,0.8652514721316776,0.09227133858116093
RSC,9,90,0.41017324,-4.0297546,-4.422819,-4.889194,-3.5060816,-5.7558413,-4.244473,0.11625514403292184,0.7583617591172364,0.8746169031501582,0.03470122564391286
RSC,9,91,0.3612036,-3.74924,-4.328614,-4.695357,-4.0081573,-5.788643,-4.198133,1.0,1.0,2.0,0.0
RSC,9,92,0.8175093,-4.349861,-5.171956,-5.173945,-5.085204,-5.2581,-4.336007,1.0,1.0,2.0,0.0
RSC,9,93,0.76296586,-3.7430997,-4.4698033,-5.6078224,-4.3384795,-5.2773795,-5.09477,0.2109053497942387,0.7904580939081065,1.001363443702345,0.04281811349893517
RSC,9,94,0.8196203,-3.9947412,-4.658916,-4.490163,-4.921482,-4.9876766,-4.8308144,1.0,1.0,2.0,0.0
RSC,9,95,0.8295102,-4.0633163,-4.88004,-5.3649683,-4.698441,-5.5863485,-4.642916,0.06138545953360769,0.4427096449257114,0.5040951044593192,0.11434473630052593
RSC,9,96,0.38321576,-3.6451383,-4.5367084,-4.708906,-3.8348734,-4.7926254,-3.9964993,0.17986968449931415,0.7684347885808475,0.9483044730801616,0.10497594582986178
RSC,9,97,0.6707126,-4.1153584,-5.088622,-4.9928484,-4.2608128,-4.364676,-4.701609,0.1529492455418381,0.7974634280350724,0.9504126735769105,0.124171498017322
RSC,9,98,0.80765796,-4.1195793,-4.9701114,-5.24508,-4.3598304,-4.624942,-4.592973,0.09002057613168724,0.6359744511343605,0.7259950272660477,0.009845134072103521
RSC,9,99,0.4569515,-3.9053643,-4.9604506,-4.6434903,-4.0466475,-5.7113123,-3.6855187,1.0,1.0,2.0,0.0
RSC,10,0,0.7234193,-3.8445733,-4.71185,-4.858041,-4.438972,-5.854468,-4.910009,0.07853223593964336,0.2563585998489046,0.33489083578854795,0.10436344311251279
RSC,10,1,0.44556066,-4.016182,-4.386555,-4.5632176,-3.819948,-5.8119516,-3.574735,1.0,1.0,2.0,0.0
RSC,10,2,0.70998746,-3.7019334,-5.0977945,-5.0438924,-3.808475,-5.3166046,-4.1373677,0.09310699588477367,0.481307662370367,0.5744146582551406,0.11473881997293577
RSC,10,3,0.4750703,-3.8841867,-5.389208,-4.2485075,-4.380979,-5.9741454,-3.6750188,0.08916323731138548,0.6737483116229025,0.7629115489342879,0.09973390722960691
RSC,10,4,0.6976518,-3.700936,-4.4359493,-5.019276,-4.1563067,-5.1398964,-4.3166165,1.0,1.0,2.0,0.0
RSC,10,5,0.85460114,-4.6175623,-4.623789,-4.455433,-4.1268415,-5.2323527,-4.147067,0.07390260631001377,0.5737048144502186,0.6476074207602324,0.1172053360762615
RSC,10,6,0.46738318,-3.6992047,-4.858499,-3.9584506,-3.7840958,-4.8275123,-4.0108395,1.0,1.0,2.0,0.0
RSC,10,7,0.58661854,-4.2059984,-5.951809,-4.5277624,-4.2715116,-5.895972,-4.4432654,1.0,1.0,2.0,0.0
RSC,10,8,0.33207455,-3.6936522,-4.510564,-3.6431446,-3.9198837,-5.97586,-4.8014326,1.0,1.0,2.0,0.0
RSC,10,9,0.724599,-3.662082,-4.392121,-5.124432,-4.324521,-5.2143087,-3.9615543,1.0,1.0,2.0,0.0
RSC,10,10,0.74056023,-3.9343798,-5.4388075,-3.7957819,-3.888898,-5.735702,-4.502634,1.0,1.0,2.0,0.0
RSC,10,11,0.85753953,-4.503443,-5.276573,-4.163375,-4.182906,-5.63245,-4.1250105,0.1195130315500686,0.6744808955838923,0.7939939271339609,0.07796594516372422
RSC,10,12,0.58856267,-3.8056788,-4.8832765,-5.0508018,-3.5624156,-4.588707,-4.966603,0.12345679012345678,0.6162404706851949,0.7396972608086517,0.08970091174205522
RSC,10,13,0.7177532,-3.6692698,-4.2918944,-5.335419,-3.852738,-4.7430477,-4.8533463,0.07304526748971191,0.624573613241455,0.697618880731167,0.11356315339371147
RSC,10,14,0.842752,-3.6756752,-4.263618,-5.774806,-3.5514581,-4.479807,-5.200618,1.0,1.0,2.0,0.0
RSC,10,15,0.67110854,-4.8242745,-4.724142,-4.283102,-3.6717956,-5.8451257,-3.7349837,1.0,1.0,2.0,0.0
RSC,10,16,0.44128412,-3.5902767,-4.686735,-3.9732046,-3.6588345,-5.9084325,-3.8916245,1.0,1.0,2.0,0.0
RSC,10,17,0.57796043,-4.6975737,-4.6287994,-4.386513,-3.6272254,-4.743001,-4.8209414,1.0,1.0,2.0,0.0
RSC,10,18,0.68132716,-3.986278,-4.796962,-5.293697,-3.7886066,-4.3994136,-3.777953,1.0,1.0,2.0,0.0
RSC,10,19,0.4489174,-3.697241,-5.1137643,-4.5235057,-3.5968955,-5.981087,-4.0558205,1.0,1.0,2.0,0.0
RSC,10,20,0.7037102,-4.0347233,-4.9535794,-4.932752,-3.9478447,-5.488434,-4.1797047,1.0,1.0,2.0,0.0
RSC,10,21,0.7636717,-4.2500854,-5.045452,-4.771788,-3.8577895,-3.897568,-5.2296734,1.0,1.0,2.0,0.0
RSC,10,22,0.630253,-4.0154085,-4.85041,-4.738097,-4.3853893,-4.166415,-4.7200503,0.10716735253772292,0.6777317369107849,0.7848990894485078,0.07725012496212667
RSC,10,23,0.8442281,-4.654642,-5.43245,-3.8263042,-4.668579,-3.8375678,-4.3863516,1.0,1.0,2.0,0.0
RSC,10,24,0.32010686,-3.6027877,-4.6277447,-4.4388123,-3.5428874,-4.2717032,-4.2867603,1.0,1.0,2.0,0.0
RSC,10,25,0.70490146,-3.6166427,-4.893934,-5.1645427,-3.6023135,-5.272799,-4.4198513,1.0,1.0,2.0,0.0
RSC,10,26,0.5551204,-3.8891118,-4.8322,-4.480332,-3.5681334,-5.894601,-3.686999,0.10751028806584365,0.6239783887731508,0.7314886768389944,0.07612344161679922
RSC,10,27,0.8063466,-3.8695457,-4.58594,-4.849124,-4.319548,-4.3598576,-5.0084934,1.0,1.0,2.0,0.0
RSC,10,28,0.6344491,-3.6362004,-4.285592,-4.7456884,-4.2871413,-5.143113,-4.0521784,1.0,1.0,2.0,0.0
RSC,10,29,0.59526104,-3.6749618,-4.528685,-4.85791,-4.1603456,-4.070623,-3.7099247,0.11299725651577505,0.7018154346283281,0.8148126911441032,0.05079685160717132
RSC,10,30,0.7229791,-3.5499697,-4.262925,-5.353135,-4.1737146,-4.3608007,-4.6405783,1.0,1.0,2.0,0.0
RSC,10,31,0.6737045,-3.696436,-4.914441,-4.9675603,-3.6002145,-5.677422,-3.829182,0.12448559670781895,0.6641331471349099,0.7886187438427288,0.0819457382110569
RSC,10,32,0.62567353,-3.5849419,-4.059505,-4.8303237,-3.864413,-5.296331,-4.6619496,1.0,1.0,2.0,0.0
RSC,10,33,0.83125347,-4.1222672,-5.0823174,-4.742432,-4.10185,-4.6426997,-4.457374,1.0,1.0,2.0,0.0
RSC,10,34,0.78059125,-3.722729,-4.849281,-5.6283407,-3.7392006,-4.223869,-3.7513013,1.0,1.0,2.0,0.0
RSC,10,35,0.65612537,-3.59508,-4.7338443,-5.2441015,-4.0196857,-3.783072,-4.9785533,1.0,1.0,2.0,0.0
RSC,10,36,0.72390205,-4.065614,-4.5983977,-4.9280267,-3.705034,-4.7150702,-4.5280375,0.08144718792866942,0.716879192326183,0.7983263802548525,0.08012594333890269
RSC,10,37,0.38892335,-4.1272125,-4.9223285,-3.8143306,-3.7244344,-5.160148,-4.127979,1.0,1.0,2.0,0.0
RSC,10,38,0.58373755,-4.027376,-4.883559,-4.5742207,-3.7231221,-5.620236,-4.3956146,0.10956790123456792,0.6850575765206841,0.794625477755252,0.051512030059182666
RSC,10,39,0.67248034,-4.0187573,-4.8333964,-5.211121,-3.8742495,-4.4621744,-5.240311,1.0,1.0,2.0,0.0
RSC,10,40,0.7132878,-3.9694295,-5.102838,-5.096979,-3.8366346,-5.913794,-3.7200208,1.0,1.0,2.0,0.0
RSC,10,41,0.75765973,-4.2659125,-5.1019945,-4.32242,-3.7817898,-5.931689,-5.119969,0.1325445816186557,0.7617041734392528,0.8942487550579085,0.048757017768994125
RSC,10,42,0.5628147,-4.742358,-4.658707,-4.4758964,-3.9739625,-3.5627363,-4.828579,1.0,1.0,2.0,0.0
RSC,10,43,0.5070026,-3.6197994,-5.6058407,-4.637657,-3.9457262,-5.8417907,-3.8307636,0.1822702331961592,0.10869714521187712,0.2909673784080363,0.10109181301796347
RSC,10,44,0.68966824,-4.710661,-4.977439,-4.3737507,-3.8077252,-5.5822697,-3.7043383,0.06275720164609055,0.6052517112703464,0.6680089129164369,0.10798563636973897
RSC,10,45,0.68965226,-4.1880465,-5.0052366,-4.774352,-3.741999,-5.8016133,-4.118368,1.0,1.0,2.0,0.0
RSC,10,46,0.6278479,-4.8391256,-4.375527,-4.9781494,-3.7054281,-5.988603,-4.9722185,0.10648148148148145,0.6860648794670452,0.7925463609485266,0.06827231556552896
RSC,10,47,0.66133213,-3.563588,-4.617717,-5.452892,-3.8553176,-4.4060383,-4.302649,0.09722222222222232,0.5779629587234725,0.6751851809456948,0.12605779740203518
RSC,10,48,0.3941116,-3.5733337,-4.927014,-4.3759513,-4.0021887,-5.4665756,-3.705545,0.100480109739369,0.4245781918912113,0.5250583016305803,0.09735199316268098
RSC,10,49,0.79882437,-3.791237,-5.0421743,-4.4433994,-5.5210958,-5.3334403,-3.5139005,0.13048696844993146,0.3211007074013873,0.45158767585131876,0.08263719488503334
RSC,10,50,0.5385371,-3.7169986,-5.4207187,-4.389918,-3.9229856,-5.843791,-4.051589,0.0910493827160494,0.6739772441107117,0.7650266268267611,0.12031805862303754
RSC,10,51,0.68233806,-3.6351457,-4.105104,-4.9429946,-3.7626848,-5.6659813,-4.697656,1.0,1.0,2.0,0.0
RSC,10,52,0.6319332,-3.5442152,-4.2818384,-4.720256,-4.1466155,-5.534307,-4.3160844,1.0,1.0,2.0,0.0
RSC,10,53,0.7201939,-3.7300863,-4.6024776,-5.4073915,-4.0236797,-4.1781163,-3.9754126,0.10133744855967075,0.42219729401799405,0.5235347425776649,0.05717055131003267
RSC,10,54,0.8647454,-3.5989194,-3.6945953,-4.7323947,-3.6886444,-4.11237,-4.815839,0.11334019204389573,0.5999404775531695,0.7132806695970653,0.08594043174363067
RSC,10,55,0.64854056,-4.7007556,-4.2702293,-4.1344643,-3.5712192,-4.517501,-3.6578326,0.13786008230452673,0.7074013873308762,0.8452614696354029,0.07272518021721996
RSC,10,56,0.7816708,-3.5861309,-5.543685,-4.167797,-5.4834204,-5.608954,-3.8958046,0.07373113854595335,0.5060781575513381,0.5798092960972915,0.057844971401759177
RSC,10,57,0.61435413,-3.7342985,-4.5862637,-4.5312185,-4.4145184,-4.8575573,-3.662066,0.0675582990397805,0.595590760284792,0.6631490593245725,0.09317953651210187
RSC,10,58,0.9280556,-4.146789,-3.9875867,-5.2428603,-3.6924288,-4.234237,-4.9573355,0.12208504801097397,0.33639339758705156,0.45847844559802553,0.0988952832187594
RSC,10,59,0.6723528,-3.5086882,-4.501932,-4.9867854,-4.1297526,-4.897119,-4.3327518,1.0,1.0,2.0,0.0
RSC,10,60,0.7893505,-3.5365825,-4.8972626,-5.285256,-4.186143,-5.503922,-4.2444453,0.08076131687242799,0.5851056523431241,0.6658669692155521,0.09752174339025987
RSC,10,61,0.77085316,-4.525685,-4.8262267,-4.455138,-4.0418816,-5.9068737,-4.9465995,0.13082990397805214,0.7121173965797487,0.8429473005578009,0.05176356993553225
RSC,10,62,0.7627516,-3.8568764,-5.31922,-4.4775953,-3.8105693,-5.813672,-4.1238065,0.09139231824417013,0.686843249925597,0.7782355681697671,0.10190283491106929
RSC,10,63,0.39749175,-4.015178,-5.880747,-4.7236714,-3.6889484,-4.21645,-5.4675326,0.14146090534979416,0.5497126897277993,0.6911735950775935,0.10484433094806349
RSC,10,64,0.73629683,-3.7336302,-4.691196,-5.8118224,-3.7412274,-3.8415596,-4.5597963,1.0,1.0,2.0,0.0
RSC,10,65,0.9842302,-3.7132878,-4.042941,-4.816464,-4.4086685,-4.3629436,-5.363249,1.0,1.0,2.0,0.0
RSC,10,66,0.59501666,-3.7387593,-4.854918,-4.981116,-3.572438,-5.910766,-3.7564797,0.10648148148148151,0.47311187930679244,0.579593360788274,0.1405780339481924
RSC,10,67,0.6775826,-3.7459292,-4.5124536,-5.4977245,-3.6488597,-4.540862,-4.331973,0.06344307270233197,0.5474233648497058,0.6108664375520377,0.10533374560275306
RSC,10,68,0.80648315,-4.2933993,-4.1429048,-5.0446424,-3.8871205,-4.4950657,-3.6783066,0.09002057613168724,0.6829971841303999,0.7730177602620871,0.06239502778589837
RSC,10,69,0.45283097,-3.6641994,-4.491528,-4.416446,-3.9358022,-5.6511965,-3.7804165,0.10133744855967078,0.6932991460818204,0.7946365946414912,0.0795229071290954
RSC,10,70,0.81886065,-3.567609,-4.1005406,-5.658452,-4.060066,-4.5168757,-4.0194693,1.0,1.0,2.0,0.0
RSC,10,71,0.7718978,-3.7984273,-5.014712,-4.6833515,-4.93093,-5.853719,-3.5110931,1.0,1.0,2.0,0.0
RSC,10,72,0.6534255,-4.03285,-5.879946,-4.570316,-4.2894645,-5.1568637,-4.013142,1.0,1.0,2.0,0.0
RSC,10,73,0.42554379,-4.4783435,-4.3690295,-4.4864235,-3.5776556,-3.8044872,-4.0007143,0.09396433470507545,0.5236601726150958,0.6176245073201713,0.0667989384389922
RSC,10,74,0.39429227,-3.9138355,-5.06398,-4.3172116,-4.1582675,-5.9978657,-3.5916648,1.0,1.0,2.0,0.0
RSC,10,75,0.2620602,-3.6811333,-4.8867207,-4.2234483,-3.9346147,-5.610497,-3.6768818,0.09996570644718794,0.6307547904123074,0.7307204968594954,0.07445248484184232
RSC,10,76,0.45712152,-4.6272755,-4.413539,-4.2956705,-3.5573823,-5.598452,-3.8600762,0.12328532235939649,0.40891920972505214,0.5322045320844486,0.11161261961965975
RSC,10,77,0.48199755,-3.8126187,-5.5248547,-4.710948,-3.6622765,-4.4622955,-3.5035615,0.3674554183813443,0.48680204207779126,0.8542574604591355,0.07494401774413792
RSC,10,78,0.927555,-4.320531,-5.379029,-4.495192,-4.521286,-4.4139543,-4.4894137,0.11454046639231827,0.6131269888509879,0.7276674552433062,0.1173942920979342
RSC,10,79,0.26470402,-3.7581048,-4.387029,-3.9220934,-3.6873453,-5.7792664,-3.9793477,1.0,1.0,2.0,0.0
RSC,10,80,0.7414184,-4.118457,-4.457564,-4.6491065,-3.9190285,-5.230293,-4.400948,0.10339506172839508,0.6136306403241684,0.7170257020525634,0.06945794096007171
RSC,10,81,0.5938944,-3.741561,-4.8806787,-4.671051,-3.7966914,-4.4246144,-4.428025,0.06464334705075447,0.5947208168311165,0.659364163881871,0.08390515171497265
RSC,10,82,0.847828,-3.764829,-5.009812,-5.425186,-4.0403037,-5.26772,-3.947994,1.0,1.0,2.0,0.0
RSC,10,83,0.41282156,-4.8688245,-4.560236,-4.505097,-3.6185515,-5.807125,-4.3270135,1.0,1.0,2.0,0.0
RSC,10,84,0.6522629,-3.7835352,-4.941737,-5.2003036,-3.5762541,-5.196708,-3.6824317,1.0,1.0,2.0,0.0
RSC,10,85,0.9596447,-3.730062,-4.5482564,-5.384689,-4.5577784,-3.6727433,-4.533242,1.0,1.0,2.0,0.0
RSC,10,86,0.25175792,-5.6014495,-4.3753057,-4.3911653,-4.249379,-5.955464,-4.9660316,1.0,1.0,2.0,0.0
RSC,10,87,0.43195134,-3.671965,-5.4736824,-4.0056243,-4.644823,-5.883369,-3.8808498,1.0,1.0,2.0,0.0
RSC,10,88,0.71458346,-3.5534832,-4.5854883,-5.3052835,-4.17946,-4.1869946,-4.098144,1.0,1.0,2.0,0.0
RSC,10,89,0.34098452,-3.848385,-5.7841682,-5.135738,-3.865845,-5.312244,-5.4457583,1.0,1.0,2.0,0.0
RSC,10,90,0.7683835,-4.6108904,-4.8696527,-4.291755,-4.1700706,-5.7937107,-4.873749,0.10253772290809329,0.17907099196446966,0.28160871487256295,0.109179875490368
RSC,10,91,0.594774,-3.6148994,-5.0565414,-3.9451919,-4.4911575,-5.8156686,-4.6512046,1.0,1.0,2.0,0.0
RSC,10,92,0.5430081,-3.8918571,-5.265957,-3.8889828,-3.6980913,-5.8833933,-4.645039,1.0,1.0,2.0,0.0
RSC,10,93,0.7808076,-4.1735544,-4.0147142,-5.068285,-3.8195388,-4.148707,-4.429003,1.0,1.0,2.0,0.0
RSC,10,94,0.67704767,-3.5406659,-4.4284506,-4.8897853,-4.376771,-4.1190414,-3.9579387,1.0,1.0,2.0,0.0
RSC,10,95,0.43115407,-3.757452,-5.211592,-4.5347676,-3.901673,-5.8411455,-3.6593482,0.09585048010973937,0.7178407087749823,0.8136911888847217,0.07860850818671507
RSC,10,96,0.5029632,-4.083234,-5.746995,-4.5215826,-3.6440222,-4.5816956,-5.628101,1.0,1.0,2.0,0.0
RSC,10,97,0.74349254,-3.5728502,-4.7324677,-4.8904476,-4.300345,-5.254332,-4.2792954,0.08779149519890261,0.5558938668986516,0.6436853620975542,0.1156746296871798
RSC,10,98,0.6390644,-3.8550584,-4.7260575,-4.671317,-4.080109,-5.89422,-4.4626093,1.0,1.0,2.0,0.0
RSC,10,99,0.7429244,-3.8237033,-4.643611,-5.506559,-3.8505955,-4.660846,-3.7370508,1.0,1.0,2.0,0.0
RSC,11,0,0.453612,-4.088376,-4.7606626,-4.4388714,-3.8920631,-5.9983177,-3.9879272,1.0,1.0,2.0,0.0
RSC,11,1,0.7778001,-4.181041,-4.8285093,-5.4964705,-4.5410357,-4.43497,-3.9589887,0.16152263374485598,0.6592339918957899,0.8207566256406459,0.14152963296758586
RSC,11,2,0.89205664,-4.01422,-4.654131,-4.7998347,-5.339304,-5.5345755,-4.7537007,0.22890946502057608,0.14770724113458944,0.3766167061551655,0.13306725138762437
RSC,11,3,0.8726617,-3.8222265,-4.592902,-5.1837473,-5.1399946,-5.181131,-5.1013904,0.22085048010973937,0.7143151484627184,0.9351656285724578,0.06676360650373032
RSC,11,4,0.7776449,-3.9791074,-4.421256,-4.8861256,-5.202524,-4.740896,-4.903835,0.3854595336076817,0.4061262333737781,0.7915857669814599,0.011609057576856274
RSC,11,5,0.5234974,-4.01493,-4.730481,-4.5644636,-3.8444316,-5.4858155,-4.523829,0.1340877914951989,0.282777408942103,0.4168652004373019,0.015612394734819719
RSC,11,6,0.47018877,-3.9173007,-4.8506384,-4.3233323,-4.5212092,-5.795746,-3.7232583,1.0,1.0,2.0,0.0
RSC,11,7,0.5095585,-4.1946282,-5.2158003,-4.4948893,-3.6062176,-5.5937686,-4.7691865,0.10013717421124826,0.5675236372793664,0.6676608114906146,0.1722004327546055
RSC,11,8,0.3964621,-3.8085206,-4.428192,-4.471675,-3.7071984,-5.887439,-4.1730766,0.15895061728395066,0.6613401707836358,0.8202907880675865,0.1162024470140593
RSC,11,9,0.8187962,-3.7734063,-4.9708447,-5.527753,-4.53191,-5.891423,-4.6181226,0.7222222222222222,0.46125317643826835,1.1834753986604905,0.13594278533904605
RSC,11,10,0.63985646,-4.604567,-5.110628,-5.769664,-3.8127258,-4.4098015,-4.3305726,0.1640946502057613,0.5148233785856551,0.6789180287914164,0.054556676791110086
RSC,11,11,0.52251065,-4.245864,-5.080201,-4.136952,-3.8705847,-5.0237164,-4.4116015,1.0,1.0,2.0,0.0
RSC,11,12,0.4492543,-3.579829,-4.744364,-4.1671762,-4.6720233,-5.999127,-4.4209805,1.0,1.0,2.0,0.0
RSC,11,13,0.31718138,-3.921498,-4.324069,-4.246218,-3.6414511,-5.8726134,-4.81573,0.06515775034293547,0.40498157093473136,0.47013932127766683,0.1098814387639063
RSC,11,14,0.67447007,-3.9854696,-4.573071,-4.956541,-4.4433722,-5.342461,-5.008532,0.054355281207133066,0.48584052562899194,0.540195806836125,0.1957000193141106
RSC,11,15,0.4918314,-4.079742,-4.929727,-4.180715,-3.525946,-5.6465893,-4.807409,1.0,1.0,2.0,0.0
RSC,11,16,0.81518275,-4.1290946,-4.983734,-5.0401735,-5.0832276,-4.651272,-5.000844,0.08676268861454048,0.42471555138389694,0.5114782399984374,0.1544987640344533
