group,subject_id,ensemble,g,eta1,eta2,eta3,eta4,eta5,eta6
RSC,2,59,0.7364962,-4.354773,-4.8748245,-5.064018,-4.7912455,-4.2559285,-4.2013845
RSC,2,60,0.731877,-4.3952875,-5.92763,-4.213745,-5.4389777,-5.040171,-4.068496
RSC,2,61,0.75975424,-3.848026,-5.118272,-4.7294436,-5.5331864,-4.709812,-5.0827417
RSC,2,62,0.84968376,-4.658781,-5.023478,-4.546468,-5.7286005,-4.0065713,-4.6760287
RSC,2,63,0.6582898,-4.36958,-5.435687,-4.627761,-4.8956857,-3.9972723,-4.525385
RSC,2,64,0.57058764,-4.5477915,-4.9396424,-4.3528075,-5.1541467,-4.1030207,-3.893228
RSC,2,65,0.87746114,-4.227364,-3.8001802,-4.987937,-4.7034054,-5.28756,-4.813648
RSC,2,66,0.7229916,-4.550966,-5.0295105,-5.3521543,-4.7602577,-3.9814115,-4.8193727
RSC,2,67,0.8054778,-4.3585744,-4.8189383,-5.545537,-4.73108,-4.9081216,-4.3546143
RSC,2,68,0.6915052,-4.103631,-5.5040817,-4.5414844,-4.000942,-5.3677835,-5.5690765
RSC,2,69,0.8030164,-4.355766,-4.486336,-5.5954676,-4.901884,-3.9853988,-4.857045
RSC,2,70,0.52883065,-4.0684733,-4.2913795,-4.489588,-5.0421195,-4.0036407,-4.8980184
RSC,2,71,0.7478527,-4.4312215,-4.787428,-4.507887,-4.802309,-5.3964157,-5.323359
RSC,2,72,0.8248972,-4.3061576,-5.975154,-4.9911094,-4.7184796,-5.887366,-3.9277222
RSC,2,73,0.8934943,-4.7543144,-4.791629,-4.745472,-5.8276906,-5.460287,-4.8302236
RSC,2,74,0.94012314,-4.664941,-4.943088,-5.507875,-5.9631214,-4.4421763,-4.8765006
RSC,2,75,0.7303593,-4.1096244,-5.9745345,-5.6389947,-4.435036,-3.868004,-3.6022527
RSC,2,76,0.52860343,-4.089027,-4.7481494,-4.673638,-4.016295,-4.866067,-3.7262633
RSC,2,77,0.7028492,-4.2445087,-5.4416966,-4.759997,-3.930691,-5.0986924,-5.1398516
RSC,2,78,0.82903194,-4.7246385,-4.498957,-5.6271324,-4.5795245,-4.247908,-5.411132
RSC,2,79,0.80637676,-4.4676623,-4.7309284,-5.389169,-3.6958058,-4.8818216,-4.243039
RSC,2,80,0.7663016,-4.7786827,-4.649759,-4.8053756,-4.009048,-4.89713,-4.7506027
RSC,2,81,0.79487044,-5.29094,-5.3363237,-3.9465466,-3.6880913,-5.391611,-5.4653363
RSC,2,82,0.7769895,-4.2468214,-5.95729,-4.8021297,-3.5500531,-5.703462,-5.7134857
RSC,2,83,0.7399236,-4.466584,-5.4964337,-4.1229124,-4.7417397,-5.774199,-4.7250824
RSC,2,84,0.67574596,-4.523939,-5.009515,-5.376346,-4.6488786,-4.1088195,-3.7146153
RSC,2,85,0.72373694,-4.7458353,-4.8244224,-4.552743,-4.2437987,-3.799118,-4.550708
RSC,2,86,0.620417,-4.291601,-4.2182093,-4.6102023,-4.825925,-5.8433323,-4.835159
RSC,2,87,0.80243194,-4.742031,-4.5656586,-5.7516913,-3.7140138,-5.3981705,-5.0309925
RSC,2,88,0.86610967,-4.431507,-5.0023637,-5.7229867,-5.258085,-4.2235045,-5.4124246
RSC,2,89,0.8789484,-4.569585,-5.220944,-4.936312,-4.777842,-5.37269,-5.423573
RSC,2,90,0.74221903,-3.9140189,-5.437968,-4.750255,-4.9055243,-5.165853,-5.184496
RSC,2,91,0.6199645,-4.553349,-5.062631,-5.459408,-4.4461327,-3.8454165,-4.0067234
RSC,2,92,0.96076673,-4.594683,-5.2539372,-4.8104496,-5.445001,-5.8744655,-4.831566
RSC,2,93,0.7329513,-4.5415535,-5.137434,-5.808664,-4.2221074,-4.182264,-5.4859023
RSC,2,94,0.63149506,-4.0209327,-5.531648,-4.2398596,-5.065846,-5.729045,-4.2897124
RSC,2,95,0.911454,-4.666937,-5.1645956,-4.258081,-5.553983,-5.2726746,-5.065107
RSC,2,96,0.9285533,-4.554534,-4.992447,-5.486803,-4.506894,-5.8585534,-4.722369
RSC,2,97,0.8554383,-4.869851,-5.660753,-4.120236,-4.9020386,-5.929325,-5.531264
RSC,2,98,0.8292193,-3.9919794,-5.8756843,-4.401296,-4.821315,-5.5925784,-5.4210753
RSC,2,99,0.7468152,-4.5403385,-4.8161297,-5.064481,-4.2585115,-4.1589084,-3.9074473
RSC,3,0,0.7579956,-4.284574,-5.179796,-4.7477584,-4.211124,-5.456075,-4.2795525
RSC,3,1,0.5856346,-3.9645054,-5.4063635,-3.9132426,-3.8823357,-5.278038,-4.3119574
RSC,3,2,0.77019405,-3.8673184,-4.6912246,-5.0867515,-4.703141,-3.9627743,-4.0876517
RSC,3,3,0.48367125,-3.9864388,-5.1427326,-4.1564984,-3.703878,-5.059273,-3.891893
RSC,3,4,0.80690867,-3.8179991,-4.6474614,-4.7048836,-5.099293,-5.6798654,-5.317276
RSC,3,5,0.70907074,-4.061046,-5.131707,-5.1905456,-4.486069,-5.958978,-4.507317
RSC,3,6,0.71397716,-3.8844628,-5.120593,-5.2354646,-4.6026435,-5.230936,-4.596107
RSC,3,7,0.5314269,-3.5655546,-5.2059946,-4.3847203,-3.9789011,-5.8804517,-4.2787266
RSC,3,8,0.7141688,-3.641401,-4.5921955,-4.9495273,-4.600055,-4.9698863,-4.0742335
RSC,3,9,0.84177494,-5.507802,-5.904269,-4.6403995,-3.6119847,-5.9677744,-4.711312
RSC,3,10,0.7670521,-4.267338,-4.9390903,-4.734831,-4.8006296,-5.8273125,-4.494715
RSC,3,11,0.43807894,-4.053338,-5.6232414,-3.974692,-4.5057716,-5.5362687,-4.0645833
RSC,3,12,0.5963122,-4.079576,-5.517326,-4.3806252,-3.9441304,-5.334345,-4.0469937
RSC,3,13,0.63602906,-4.021002,-5.2635922,-4.0682654,-4.726788,-5.88429,-4.8849735
RSC,3,14,0.5588178,-3.7515981,-5.196803,-4.0820155,-4.0643234,-5.788417,-5.3404627
RSC,3,15,0.75281364,-4.164947,-5.431979,-4.290497,-4.899399,-5.390038,-4.7552156
RSC,3,16,0.6562787,-3.6879861,-5.221958,-4.4135427,-4.7311835,-5.8210173,-5.197892
RSC,3,17,0.6408326,-4.1440334,-5.117839,-5.1774836,-3.9475222,-3.537093,-4.746878
RSC,3,18,0.7133589,-3.7575712,-4.275311,-4.566852,-4.8587236,-5.2845163,-4.671551
RSC,3,19,0.5845506,-4.0712447,-5.587987,-4.793672,-3.7443056,-5.9628935,-3.9492269
RSC,3,20,0.7333114,-4.187228,-5.18343,-5.433879,-3.845827,-4.535941,-4.69766
RSC,3,21,0.6827389,-3.7378678,-4.7203536,-5.181163,-4.5603986,-4.037522,-4.003448
RSC,3,22,0.6104673,-3.6525002,-4.872824,-4.782158,-4.6143575,-5.6467414,-4.372518
RSC,3,23,0.72924113,-4.0609183,-4.4983187,-4.933309,-4.3234663,-3.554414,-4.548478
RSC,3,24,0.8562963,-4.346758,-5.048586,-4.6937757,-4.4247246,-5.045599,-4.6087694
RSC,3,25,0.62421465,-3.549291,-4.090291,-4.9880934,-4.4340806,-5.416068,-4.972698
RSC,3,26,0.4271237,-4.005466,-4.985071,-4.6425815,-3.9881732,-5.8205266,-4.310398
RSC,3,27,0.7982973,-3.9235702,-4.218108,-5.8618636,-3.9863114,-3.933524,-4.3521256
RSC,3,28,0.6874936,-4.4504075,-4.3290606,-4.4032264,-4.900632,-5.0755825,-4.359925
RSC,3,29,0.82014936,-4.051732,-5.82773,-4.0631423,-4.527505,-5.7861233,-5.0576873
RSC,3,30,0.6443718,-3.9937162,-4.9391766,-5.0379696,-3.9232671,-4.455568,-5.116231
RSC,3,31,0.6210202,-3.9337037,-5.061994,-4.861896,-4.458709,-5.5187488,-4.387798
RSC,3,32,0.6860963,-3.9475732,-5.275517,-3.9545689,-4.174501,-5.2173953,-4.9269166
RSC,3,33,0.6912415,-3.7389607,-4.47519,-5.546491,-4.6025953,-5.9759765,-4.917501
RSC,3,34,0.774134,-3.7660103,-3.6000552,-4.881647,-4.022773,-5.46611,-4.9641566
RSC,3,35,0.7410652,-3.7247443,-4.165454,-5.498912,-4.2415266,-5.6449046,-4.56043
RSC,3,36,0.67773545,-3.5463245,-5.0730667,-5.519761,-4.132222,-5.8252406,-4.992539
RSC,3,37,0.71946096,-3.609673,-4.876261,-4.7300344,-4.397886,-4.9069815,-5.128599
RSC,3,38,0.5900681,-4.021378,-5.1211553,-5.534896,-3.765752,-4.3006377,-5.261053
RSC,3,39,0.62037814,-4.055349,-5.7153244,-4.992686,-4.3615103,-5.610003,-4.094916
RSC,3,40,0.6537172,-4.334571,-5.350008,-4.7034507,-4.309664,-3.7141945,-4.289396
RSC,3,41,0.6373092,-4.081006,-4.4806256,-4.8242893,-3.5860908,-5.51607,-4.5008874
RSC,3,42,0.7328017,-3.6199608,-5.0182705,-5.2194347,-4.6548533,-5.6310463,-4.1533575
RSC,3,43,0.6943679,-3.8465908,-4.8256426,-4.7570853,-4.685497,-5.059314,-4.7370877
RSC,3,44,0.7150914,-3.951864,-4.846245,-4.570947,-4.9172792,-5.0480056,-4.7277718
RSC,3,45,0.6829902,-3.9411213,-4.89683,-4.7242727,-4.5743747,-4.9522247,-4.0903797
RSC,3,46,0.5793913,-4.0780597,-5.5818567,-4.244535,-3.9070911,-5.985332,-4.2799816
RSC,3,47,0.7586181,-3.5742223,-3.8209407,-4.5781803,-4.177429,-4.9969945,-4.492579
RSC,3,48,0.45028698,-3.6213543,-4.661968,-4.734523,-3.5390825,-5.476353,-3.755784
RSC,3,49,0.7339318,-4.3727703,-4.199321,-5.823446,-4.4469867,-5.4637938,-4.7837434
RSC,3,50,0.5979118,-4.1383076,-5.0056267,-4.958954,-3.983563,-5.709127,-4.358242
RSC,3,51,0.73305285,-4.30698,-5.4475656,-3.8462796,-4.223984,-5.471938,-5.4045944
RSC,3,52,0.61491704,-3.5508654,-4.269905,-5.3486915,-4.605703,-4.5237226,-4.4524636
RSC,3,53,0.7104269,-4.0438704,-5.045191,-4.6422453,-4.711467,-5.7278805,-4.1985407
RSC,3,54,0.987344,-4.690046,-5.0014343,-4.346635,-4.7528353,-4.1705837,-5.332708
RSC,3,55,0.69126457,-3.7194057,-4.0608425,-5.2049613,-4.335575,-4.8124247,-5.008285
RSC,3,56,0.9038287,-3.84862,-4.762782,-4.664489,-5.5268636,-4.943964,-4.3521967
RSC,3,57,0.82740134,-4.025527,-3.8958333,-5.0551667,-4.220213,-5.1079783,-4.9925337
RSC,3,58,0.72764695,-3.8127184,-4.57477,-5.625947,-4.354401,-4.816946,-4.764086
RSC,3,59,0.682512,-3.540656,-4.668339,-4.839659,-4.378995,-4.7236166,-4.4608636
RSC,3,60,0.73991543,-3.7612257,-3.9781623,-4.5870976,-4.71657,-5.443412,-4.87628
RSC,3,61,0.53032905,-3.9451022,-5.187838,-3.6401026,-4.007995,-5.1398063,-4.1771135
RSC,3,62,0.37587646,-4.1146746,-4.712178,-4.3735037,-4.129024,-5.6982102,-4.042259
RSC,3,63,0.6145218,-3.6562803,-5.579286,-4.532154,-4.540336,-4.9667783,-3.959297
RSC,3,64,0.87628204,-4.266994,-3.8778522,-4.5414824,-4.709425,-5.6943903,-4.8394284
RSC,3,65,0.555814,-4.6846294,-5.4325,-3.6692562,-4.0885754,-5.7057633,-4.203759
RSC,3,66,0.848991,-4.2359953,-4.8667374,-4.4146724,-5.458204,-3.5491338,-5.070073
RSC,3,67,0.63486373,-3.69601,-4.9687324,-4.918781,-4.3453565,-5.33163,-3.9115374
RSC,3,68,0.8171374,-3.8111296,-3.8591955,-4.298081,-5.211045,-5.8435135,-4.6620345
RSC,3,69,0.5858136,-3.557664,-4.9390225,-5.0026493,-4.4343863,-4.734547,-4.3940315
RSC,3,70,0.6581018,-3.8141224,-4.830439,-5.315288,-4.2557573,-5.8746386,-4.5929866
RSC,3,71,0.7682697,-3.6157975,-4.957096,-4.701728,-5.140895,-4.5848017,-4.3330665
RSC,3,72,0.61901295,-4.524711,-5.8502145,-4.307885,-3.9940608,-5.9640865,-5.4014225
RSC,3,73,0.6161284,-3.6331687,-4.91642,-4.788259,-4.6782985,-5.201057,-4.66017
RSC,3,74,0.9010959,-4.200283,-5.990336,-4.275917,-4.1011763,-5.6746135,-5.11022
RSC,3,75,0.78011626,-4.4256153,-5.868747,-4.1211953,-5.015269,-3.78154,-4.6295786
RSC,3,76,0.74153495,-4.2898173,-5.0459085,-4.995797,-4.626117,-5.778911,-4.4027143
RSC,3,77,0.57725805,-3.6224043,-5.2142415,-4.508638,-4.468746,-5.804796,-4.3008103
RSC,3,78,0.8586353,-3.5825908,-4.6354527,-5.4227195,-4.7267447,-4.679548,-4.2981973
RSC,3,79,0.45487228,-3.7724729,-5.5665083,-4.05308,-4.555178,-5.4771156,-3.691335
RSC,3,80,0.6497588,-4.4311385,-4.8223543,-4.719515,-4.257139,-3.9837384,-3.9654796
RSC,3,81,0.80458796,-4.458251,-4.5157485,-4.9936104,-3.7766333,-4.5187006,-4.6534424
RSC,3,82,0.77505183,-3.7959924,-4.7171903,-5.277475,-4.55006,-5.473034,-4.8370295
RSC,3,83,0.7620748,-3.812766,-4.073954,-5.352188,-3.9956577,-5.0661564,-4.7485723
RSC,3,84,0.7382169,-4.236919,-4.7055335,-5.444082,-3.5117733,-4.4129624,-4.8208055
RSC,3,85,0.5633268,-3.5828092,-5.249056,-4.943231,-3.9265652,-5.8281994,-4.172502
RSC,3,86,0.76509964,-4.5695524,-4.9663134,-4.5098476,-4.600742,-4.4000554,-4.611801
RSC,3,87,0.76935077,-4.110006,-4.711422,-5.1852894,-4.1301103,-5.0642214,-5.578965
RSC,3,88,0.7773054,-4.4414206,-3.5269632,-4.4440584,-4.037144,-5.215043,-3.6189916
RSC,3,89,0.7624063,-4.270078,-4.7135224,-4.4773607,-4.7434626,-5.8547997,-4.3151097
RSC,3,90,0.34497532,-3.893395,-5.0075216,-4.442384,-4.3109365,-5.853109,-4.2683086
RSC,3,91,0.5397537,-3.8954504,-5.914332,-4.4990907,-4.635385,-5.0138,-3.598287
RSC,3,92,0.45060307,-3.5130093,-4.9944334,-4.325643,-3.9491458,-5.681416,-4.67302
RSC,3,93,0.707148,-3.612806,-4.733045,-5.489189,-4.272431,-5.5137973,-4.3214245
RSC,3,94,0.45498183,-3.7981894,-5.416147,-4.325815,-4.298941,-5.939255,-4.3640523
RSC,3,95,0.75114024,-3.6204805,-4.9822574,-4.928041,-4.717048,-4.6807327,-4.8896465
RSC,3,96,0.82383645,-3.8077843,-4.989947,-5.5675664,-4.2794223,-5.4281425,-4.397865
RSC,3,97,0.6038874,-3.7431939,-5.2548895,-4.05203,-4.3708224,-5.729776,-5.0705905
RSC,3,98,0.7575787,-3.653519,-3.5179365,-5.9451375,-4.135916,-4.986214,-4.651959
RSC,3,99,0.7832749,-4.0660458,-4.8724074,-4.5795236,-4.33946,-5.8239264,-4.7355266
RSC,4,0,0.8706956,-3.706138,-5.80127,-5.013015,-4.7011566,-5.9035273,-5.9227033
RSC,4,1,0.7412648,-3.7311354,-5.3923454,-5.44097,-4.5997972,-5.013818,-5.995994
RSC,4,2,0.81800586,-3.9386394,-4.957744,-5.270382,-4.6503835,-5.4790826,-4.32557
RSC,4,3,0.7735568,-4.182888,-5.0808268,-5.720253,-4.796649,-4.7685122,-4.272407
RSC,4,4,0.8435855,-4.459131,-5.410086,-4.6357055,-5.1223617,-5.7638245,-5.711725
RSC,4,5,0.68623936,-3.6613708,-4.977886,-4.250677,-5.1569443,-5.1315103,-5.6625767
RSC,4,6,0.46929437,-4.0321236,-4.5917687,-4.495133,-4.419716,-5.5661774,-4.5689034
RSC,4,7,0.76148957,-3.8973687,-4.8429403,-5.089378,-4.553579,-4.610099,-5.09436
RSC,4,8,0.89058983,-4.6267715,-4.5601754,-4.7952037,-4.510991,-4.742399,-5.0014744
RSC,4,9,0.79276323,-4.3234706,-4.6140995,-5.0435433,-4.782135,-4.457524,-5.228419
RSC,4,10,0.7250415,-4.761367,-5.6284204,-4.2797036,-4.5852365,-5.2612443,-4.658973
RSC,4,11,0.9764812,-4.327492,-5.186166,-4.7769184,-4.835956,-5.9801054,-5.004835
RSC,4,12,0.8148116,-4.291479,-4.0841923,-5.6598034,-4.297153,-4.676811,-4.861373
RSC,4,13,0.70219874,-4.4135833,-4.9112806,-5.1809216,-4.7150345,-5.2562594,-4.39845
RSC,4,14,0.5892567,-3.8956954,-5.1401157,-4.853311,-3.8531115,-5.556062,-4.573234
RSC,4,15,0.5679813,-3.9508016,-5.276434,-4.4476357,-3.9668472,-5.252214,-4.562236
RSC,4,16,0.8305113,-4.3411636,-5.0750046,-4.9574876,-4.9705467,-4.559433,-5.2516437
RSC,4,17,0.73841584,-4.46781,-5.6899047,-4.6720214,-4.8017406,-5.2038827,-3.9606488
RSC,4,18,0.6544786,-4.069151,-5.173795,-4.364679,-4.7543807,-5.5308213,-5.2234006
RSC,4,19,0.6898818,-4.3849297,-5.3782306,-4.8114915,-4.438208,-3.7830038,-5.4910965
RSC,4,20,0.76016843,-4.5129385,-4.9805083,-4.652773,-5.6255937,-3.712887,-5.1676087
RSC,4,21,0.6354384,-4.430939,-4.52279,-5.946809,-4.7223387,-4.3717055,-4.326412
RSC,4,22,0.61108166,-3.9633396,-5.129679,-5.0476713,-3.635362,-4.293302,-4.375011
RSC,4,23,0.6101687,-4.27513,-4.0522695,-5.4680185,-4.098416,-5.984595,-4.0019565
RSC,4,24,0.6673277,-4.41464,-5.152275,-5.0429087,-4.4267316,-4.8428454,-3.9638705
RSC,4,25,0.9021148,-4.5555387,-4.2325935,-5.947591,-4.685989,-4.3674974,-4.9921083
RSC,4,26,0.8050401,-4.459556,-4.473508,-4.732878,-5.023575,-3.9114552,-5.327517
RSC,4,27,0.4586231,-4.213969,-4.6879005,-4.302195,-4.6429462,-3.755067,-5.2851915
RSC,4,28,0.8414378,-4.1470113,-4.7477217,-4.72808,-4.9044642,-5.400933,-4.152147
RSC,4,29,0.8215637,-4.3803496,-4.5540156,-5.0941057,-5.088111,-4.744696,-4.683553
RSC,4,30,0.53845376,-3.8397522,-4.6339025,-4.115599,-4.96725,-4.5228634,-5.071849
RSC,4,31,0.6382224,-4.205553,-5.236183,-4.362926,-5.43219,-4.604221,-4.781053
RSC,4,32,0.74690557,-4.5220757,-5.4230447,-4.3593106,-5.979517,-3.9788167,-4.3219924
RSC,4,33,0.8374352,-4.5547004,-4.9222236,-4.1254587,-5.382394,-4.736633,-5.2491813
RSC,4,34,0.69304097,-3.8407588,-5.237177,-4.8354516,-4.4868875,-4.614118,-5.0794077
RSC,4,35,0.79367644,-4.3314867,-5.3212976,-4.53981,-4.8549294,-4.9695244,-5.7108455
RSC,4,36,0.74805546,-4.08806,-5.8107142,-4.127938,-5.4057417,-5.0504885,-5.22685
RSC,4,37,0.8723329,-4.7565846,-3.6388307,-4.929704,-4.24394,-4.055057,-3.8064885
RSC,4,38,0.69857687,-4.3005624,-5.3767333,-4.7801704,-4.7290215,-5.5121393,-3.8855996
RSC,4,39,0.74548686,-4.0685186,-5.283223,-4.9971075,-5.015699,-4.2137628,-5.854539
RSC,4,40,0.54276776,-4.273828,-5.422834,-4.193833,-4.442018,-5.8797874,-4.623748
RSC,4,41,0.5689071,-4.200949,-5.220849,-4.249976,-3.7370894,-5.520618,-5.2287073
RSC,4,42,0.55705637,-4.0884843,-5.247106,-4.9098754,-3.7245505,-4.323929,-3.806157
RSC,4,43,0.8297492,-4.276035,-5.590861,-4.513968,-4.469966,-5.806213,-5.6444325
RSC,4,44,0.9331151,-4.1105485,-5.990889,-5.100359,-4.0617604,-5.3902392,-5.0110874
RSC,4,45,0.60826457,-4.3365216,-5.107038,-4.7050242,-4.596041,-3.8323708,-5.1628957
RSC,4,46,0.5665517,-4.236694,-5.8859186,-4.206443,-4.5269046,-5.0445848,-4.706648
RSC,4,47,0.8746239,-4.5786686,-5.1998806,-5.4726596,-5.3334928,-4.9416566,-4.204763
RSC,4,48,0.80499506,-4.1526055,-5.5242496,-4.7719803,-5.2276387,-5.7516756,-5.3248663
RSC,4,49,0.69295883,-3.6046393,-5.4217043,-4.514893,-5.101744,-5.2041616,-5.3287935
RSC,4,50,0.71760654,-4.6741004,-5.299928,-4.74567,-4.6454773,-4.6129904,-4.2492576
RSC,4,51,0.83063465,-4.2266226,-4.9505286,-5.0641627,-5.309819,-4.0838556,-4.1689425
RSC,4,52,0.66215426,-3.6591156,-5.097158,-4.5395293,-5.085613,-4.7558556,-5.1879673
RSC,4,53,0.5749137,-4.294526,-4.841724,-4.073781,-5.455577,-3.7754006,-4.7277527
RSC,4,54,0.805178,-3.658104,-5.382681,-4.2014265,-5.3326616,-5.4715953,-5.4499936
RSC,4,55,0.9188931,-4.6354094,-4.453457,-5.2715015,-4.7820573,-4.290779,-4.850929
RSC,4,56,0.77397835,-4.360831,-4.4606853,-5.251319,-4.809062,-5.771825,-4.528549
RSC,4,57,0.7774776,-4.4178514,-4.6866713,-5.264727,-4.288625,-5.621655,-4.088028
RSC,4,58,0.9358069,-4.20999,-4.4436903,-5.6348076,-4.530358,-5.46957,-4.4029155
RSC,4,59,0.6989254,-4.1305394,-5.3741393,-5.328476,-4.1070776,-4.2227554,-4.478606
RSC,4,60,0.6094906,-4.519313,-4.8090315,-4.3791337,-4.091069,-4.433568,-4.9421773
RSC,4,61,0.70773154,-3.8108594,-5.6608396,-4.012083,-5.1361847,-5.9394326,-5.943381
RSC,4,62,0.8911607,-3.606652,-5.2115407,-5.8362737,-5.0613275,-5.270144,-4.5898137
RSC,4,63,0.84891397,-3.9920597,-4.864217,-5.550108,-4.930523,-4.3297763,-4.76847
RSC,4,64,0.6598214,-4.6057863,-4.4565372,-5.324383,-3.5436678,-3.8126163,-3.7993262
RSC,4,65,0.98949337,-4.5364714,-5.185299,-5.155584,-4.963205,-5.328513,-5.6607184
RSC,4,66,0.84538454,-4.6039815,-5.0163403,-4.628623,-5.8957562,-4.2588944,-4.4525123
RSC,4,67,0.68208295,-4.392271,-4.9077907,-4.798226,-5.118977,-3.9894698,-4.5461545
RSC,4,68,0.86921996,-4.535404,-5.2458296,-5.82224,-4.353204,-5.0333614,-4.6007743
RSC,4,69,0.9992622,-4.4637136,-5.060056,-5.0435643,-5.5687027,-4.2598815,-5.50379
RSC,4,70,0.6589837,-3.8003726,-5.762186,-4.77392,-4.2901864,-5.6660175,-5.684846
RSC,4,71,0.6505685,-4.2941656,-5.394858,-4.8873386,-4.0436406,-3.8690143,-4.5009327
RSC,4,72,0.76006097,-3.5936189,-5.1752906,-4.4840465,-5.390244,-5.0659685,-5.6067233
RSC,4,73,0.7703506,-4.2245364,-4.420054,-5.056019,-4.1788836,-5.2389684,-5.017669
RSC,4,74,0.74834746,-5.890158,-5.6548204,-4.2149177,-3.9647846,-5.625216,-5.2377844
RSC,4,75,0.7448838,-3.7281692,-5.8065944,-5.204512,-3.524868,-5.914978,-5.831934
RSC,4,76,0.9199084,-4.3628874,-5.1825976,-5.893522,-5.259101,-4.4745183,-3.5341656
RSC,4,77,0.68080276,-4.397091,-5.2474775,-5.7034616,-4.467133,-4.1917267,-4.0788336
RSC,4,78,0.7209096,-4.5548153,-4.368741,-5.310403,-4.3969812,-4.005451,-4.086082
RSC,4,79,0.6425671,-4.8743196,-4.8985486,-4.762437,-4.04691,-3.7752602,-4.4599957
RSC,4,80,0.6677014,-4.120967,-5.0463405,-4.9030037,-4.3509817,-4.6092134,-4.6148725
RSC,4,81,0.75616556,-4.286607,-4.9860497,-4.6312685,-5.535314,-5.1377063,-4.234205
RSC,4,82,0.79408807,-4.3392763,-4.3799586,-5.714058,-4.7271695,-4.2868333,-4.2574286
RSC,4,83,0.61181724,-3.8587868,-5.27453,-4.9080353,-3.8740466,-4.9836226,-4.0828876
RSC,4,84,0.79574805,-3.7997265,-4.4981356,-5.661609,-4.3081703,-4.5775495,-3.717046
RSC,4,85,0.56238633,-4.015852,-5.1092606,-4.730599,-3.5890746,-5.404208,-5.2613072
RSC,4,86,0.7925821,-4.378935,-4.9073153,-5.006623,-5.0238576,-5.3529363,-4.5217457
RSC,4,87,0.7065248,-4.6060658,-4.6482406,-4.050935,-4.5239534,-4.92459,-4.2481337
RSC,4,88,0.5045817,-4.005295,-4.6367908,-5.6592402,-4.509999,-3.8891327,-3.98483
RSC,4,89,0.48549643,-3.9815805,-4.9192567,-4.4279666,-3.7002504,-5.241438,-4.5908957
RSC,4,90,0.8539809,-4.1415005,-4.6541185,-4.43571,-5.029214,-5.377845,-4.6845083
RSC,4,91,0.75595766,-4.5069833,-4.851741,-5.421012,-4.8714585,-4.9023457,-4.3609095
RSC,4,92,0.7116651,-4.3664865,-4.9879785,-5.482744,-4.287972,-4.6045337,-4.44489
RSC,4,93,0.8103553,-4.009823,-5.0605674,-5.4339347,-5.25352,-4.2675,-4.344406
RSC,4,94,0.7487831,-4.2791066,-5.0801783,-5.714641,-4.4480424,-4.5529246,-3.7797942
RSC,4,95,0.8311711,-4.405982,-5.9476542,-4.3410325,-4.219726,-5.3222127,-5.1089425
RSC,4,96,0.8708361,-4.63789,-4.3766117,-5.2535615,-4.0125837,-4.823727,-5.5415
RSC,4,97,0.7031952,-4.679117,-5.197093,-5.0797105,-3.9937246,-4.4221673,-5.0288305
RSC,4,98,0.6816428,-4.456765,-5.1524463,-5.234234,-4.104191,-3.9841306,-5.7252626
RSC,4,99,0.60581225,-4.3344903,-5.2523704,-4.498914,-4.5102525,-4.969822,-4.211464
RSC,5,0,0.44389322,-4.0142145,-4.629608,-4.4178944,-3.6173127,-5.8480434,-4.736756
RSC,5,1,0.7349989,-4.1235805,-4.9029555,-4.8848157,-4.4374676,-5.115392,-4.3874636
RSC,5,2,0.64355266,-4.0990067,-4.37951,-5.2207594,-4.1150603,-5.8052163,-4.482224
RSC,5,3,0.73070663,-4.1252255,-4.968417,-4.820939,-4.603865,-5.7452054,-4.5738583
RSC,5,4,0.7900373,-3.930212,-4.822571,-5.5865483,-4.503375,-5.5095167,-3.7871568
RSC,5,5,0.72013766,-4.3137126,-4.5649858,-5.227315,-4.105279,-5.343315,-4.9983687
RSC,5,6,0.78898567,-3.52744,-4.98221,-5.2326374,-5.110078,-4.965416,-4.7999735
RSC,5,7,0.79991025,-4.6757236,-4.898155,-4.0371685,-5.6712356,-4.5860157,-5.2755437
RSC,5,8,0.9964993,-4.6306195,-5.2309394,-5.1227036,-4.531457,-5.622886,-5.8984222
RSC,5,9,0.9182768,-4.622968,-4.613895,-4.6228175,-4.353619,-4.9390397,-5.4860697
RSC,5,10,0.8066043,-4.064659,-4.743279,-5.2663083,-4.9959884,-4.2433996,-3.8241189
RSC,5,11,0.65618277,-4.5100627,-5.0356584,-4.8576903,-3.5880601,-4.282057,-3.9714918
RSC,5,12,0.8931637,-4.0364804,-5.2978463,-4.412425,-5.4607763,-5.708369,-4.292538
RSC,5,13,0.5483333,-3.585954,-5.0091233,-4.631933,-4.471261,-5.8413553,-4.2363415
RSC,5,14,0.7977045,-3.773511,-5.261699,-5.516625,-5.0387707,-3.981365,-4.703453
RSC,5,15,0.7016684,-4.450608,-5.4683304,-3.6739948,-4.6079426,-5.0397377,-4.5986485
RSC,5,16,0.5553905,-3.7989132,-5.217551,-4.788134,-3.8478837,-4.671948,-4.022869
RSC,5,17,0.96526027,-4.038639,-4.7746177,-4.6132245,-5.912618,-5.2302346,-5.7458572
RSC,5,18,0.71885276,-4.355068,-4.747114,-4.9974427,-5.3585167,-4.061061,-4.20494
RSC,5,19,0.636602,-4.4327745,-4.6850405,-4.4532337,-4.4451437,-4.304503,-4.8977575
RSC,5,20,0.78442514,-4.039864,-5.285604,-5.6163282,-4.677686,-5.898545,-5.247877
